statement_id,band,tier,confidence,matched_ledger_ids,predicted_allocations,reason
608878076628,amber,scored,1.000,875624209833,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RUP 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RUP 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
118181433020,amber,scored,1.000,151509396176,USD_2022-09-10_ACC#00001_66912     0676506765185423955570EPEE553         MORIBUND ROTENONES S SMILAX   BOLL      00185423955570EPEE553         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
802388081814,amber,scored,1.000,494838081005,USD_2022-09-10_ACC#00001_66912     0670806708183672814407CHARE51         MORIBUND VEXES WHUFF SMILAX   BOLL      00183672814407CHARE51         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
162667888733,amber,scored,1.000,320265171297,USD_2022-09-10_ACC#00001_66912     0156801568182181917661HAUSA42         MORIBUND ROTENONES S SMILAX   BOLL      00182181917661HAUSA42         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
604731552011,amber,scored,0.950,685340422259,USD_2022-09-08_ACC#00001_66912     0694306943136606588604EPEE823         MORIBUND ROTENONES S SMILAX   BOLL      00136606588604EPEE823         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
157750908986,amber,scored,1.000,497311624343,USD_2022-09-10_ACC#00001_66912     0147701477189967141477BRAVI49         IF TMH SEE FAMES SMILAX   BOLL      00189967141477BRAVI49         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
845219251720,amber,scored,1.000,300336969869,USD_2022-09-10_ACC#00001_66912     0670806708184539114476AMAGA42         MORIBUND ROTENONES S SMILAX   BOLL      00184539114476AMAGA42         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
779448668355,amber,scored,1.000,260936457908,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RVQ 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RVQ 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
638421399307,amber,scored,1.000,825959004163,USD_2022-09-10_ACC#00001_66912     0976909769185776219262DOYST55         MORIBUND VEXES WHUFF SMILAX   BOLL      00185776219262DOYST55         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
283584737728,amber,scored,1.000,492364139555,USD_2022-09-10_ACC#00001_66912     0670806708182693814476SHOWD73         MORIBUND ROTENONES S SMILAX   BOLL      00182693814476SHOWD73         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
115376412054,amber,scored,1.000,355470456632,USD_2022-09-10_ACC#00001_66912     0147701477189609141477VINYL32         OFF TMH TIRO FAMES SMILAX   BOLL      00189609141477VINYL32         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
662316658792,amber,scored,1.000,733559937540,USD_2022-09-10_ACC#00001_66912     0122701227185686212607SKITE64         MORIBUND VEXES WHUFF SMILAX   BOLL      00185686212607SKITE64         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
482132913132,amber,scored,1.000,712025632249,USD_2022-09-10_ACC#00001_66912     0147701477189961141477DOYST31         IF TMH SEE FAMES SMILAX   BOLL      00189961141477DOYST31         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
45837895151,amber,scored,1.000,513460818607,USD_2022-09-10_ACC#00001_66912     0670806708184546314476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184546314476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
745831706104,amber,scored,1.000,28948739872,USD_2022-09-10_ACC#00001_66912     0670806708186866014484ROHOB85         MORIBUND ROTENONES S SMILAX   BOLL      00186866014484ROHOB85         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
961887757272,amber,scored,1.000,209887627198,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
896618980747,amber,scored,1.000,998593792212,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
137603416070,amber,scored,1.000,719818219677,USD_2022-09-10_ACC#00001_66912     0670806708184538214476UNDOG08         MORIBUND ROTENONES S SMILAX   BOLL      00184538214476UNDOG08         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
514036547745,amber,scored,1.000,232454304991,USD_2022-09-10_ACC#00001_66912     0670806708184528614407JAUP172         MORIBUND VEXES WHUFF SMILAX   BOLL      00184528614407JAUP172         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
387269052486,amber,scored,1.000,205412024533,USD_2022-09-10_ACC#00001_66912     0670806708184931614476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184931614476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
258565728827,amber,scored,1.000,510775549531,USD_2022-09-10_ACC#00001_66912     0141601416136725941416EPEE553         IF TMH SEE FAMES SMILAX   BOLL      00136725941416EPEE553         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
690516649446,amber,scored,1.000,939472035695,USD_2022-08-21_ACC#00001_66912     0779507795 SMILAX   WAP,"best global assignment on amount, date and reference agreement"
259073587689,amber,scored,1.000,943523713827,USD_2022-09-10_ACC#00001_66912     0676506765185428415574DOYST31         MORIBUND VEXES WHUFF SMILAX   BOLL      00185428415574DOYST31         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
485161363764,amber,scored,1.000,208944427892,USD_2022-09-10_ACC#00001_66912     0603606036185982767888CHOIL61         OFF TMH SEE FAMES SMILAX   BOLL      00185982767888CHOIL61         OFF TMH SEE EMEU S,"best global assignment on amount, date and reference agreement"
987605813095,amber,scored,1.000,847337798439,USD_2022-09-10_ACC#00001_66912     0147701477189676941477HUBBA50         OFF TMH TIRO FAMES SMILAX   BOLL      00189676941477HUBBA50         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
895779598537,amber,scored,1.000,702601591568,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
166623054173,amber,scored,1.000,642753056695,USD_2022-09-10_ACC#00001_66912     0122701227185312612607SKITE62         MORIBUND VEXES WHUFF SMILAX   BOLL      00185312612607SKITE62         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
423872451605,amber,scored,1.000,140631654860,USD_2022-09-10_ACC#00001_66912     0670806708182602714407HUBBA68         MORIBUND ROTENONES S SMILAX   BOLL      00182602714407HUBBA68         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
926694068877,amber,scored,1.000,725889290456,USD_2022-09-10_ACC#00001_66912     0147701477185918941477DOYST55         OFF TMH TIRO FAMES SMILAX   BOLL      00185918941477DOYST55         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
807897623656,amber,scored,1.000,98526011053,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
226823582594,amber,scored,1.000,610855453059,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
5904284636,amber,scored,1.000,436291617711,USD_2022-09-10_ACC#00001_66912     0670806708184525614407SCOOP55         MORIBUND VEXES WHUFF SMILAX   BOLL      00184525614407SCOOP55         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
340656770951,amber,scored,1.000,465569183836,USD_2022-09-10_ACC#00001_66912     0670806708184543314476SHOJI46         MORIBUND ROTENONES S SMILAX   BOLL      00184543314476SHOJI46         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
633484495759,amber,scored,1.000,71966567485,USD_2022-09-10_ACC#00001_66912     0147701477185915741477ELEGY48         OFF TMH TIRO FAMES SMILAX   BOLL      00185915741477ELEGY48         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
539692653789,amber,scored,1.000,551903182264,USD_2022-09-10_ACC#00001_66912     0670806708184531014476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184531014476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
468507696485,amber,scored,1.000,630903711591,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
765692823239,amber,scored,1.000,760699029113,USD_2022-09-10_ACC#00001_66912     0141601416136048541416DOYST31         OFF TMH TIRO FAMES SMILAX   BOLL      00136048541416DOYST31         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
993216864176,amber,scored,1.000,417729409221,USD_2022-09-10_ACC#00001_66912     0670806708184559014407CHARE55         MORIBUND ROTENONES S SMILAX   BOLL      00184559014407CHARE55         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
49163223886,amber,scored,1.000,571561780541,USD_2022-09-10_ACC#00001_66912     0609306093182184867005CUTIN40         MORIBUND ROTENONES S SMILAX   BOLL      00182184867005CUTIN40         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
931555056178,amber,scored,1.000,858361019529,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5DV6 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5DV6 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
729052497905,amber,scored,1.000,980732284578,USD_2022-09-10_ACC#00001_66912     0122001220184587712660ETCH992         MORIBUND ROTENONES S SMILAX   BOLL      00184587712660ETCH992         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
657497979705,amber,scored,1.000,559423598382,USD_2022-09-10_ACC#00001_66912     0147701477185980141477DOYST31         OFF TMH TIRO FAMES SMILAX   BOLL      00185980141477DOYST31         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
110570539158,amber,scored,1.000,681902791892,USD_2022-09-10_ACC#00001_66912     0147701477189961041477DOYST30         IF TMH SEE FAMES SMILAX   BOLL      00189961041477DOYST30         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
330860281137,amber,scored,1.000,60574521919,USD_2022-09-10_ACC#00001_66912     0670806708184530614476CRIB312         MORIBUND ROTENONES S SMILAX   BOLL      00184530614476CRIB312         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
824783799367,amber,scored,1.000,696783201187,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5S5K 088            JOQVY DE - BAS - SMILAX   GFG       VC0 32566D5S5K 088            JOQVY DE - BAS -,"best global assignment on amount, date and reference agreement"
479359647842,amber,scored,1.000,659940629561,USD_2022-09-10_ACC#00001_66912     0670806708184535114476RIGHT40         MORIBUND ROTENONES S SMILAX   BOLL      00184535114476RIGHT40         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
705372609112,amber,scored,1.000,699624866099,USD_2022-09-10_ACC#00001_66912     0147701477189961041477DOYST30         IF TMH SEE FAMES SMILAX   BOLL      00189961041477DOYST30         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
57434013996,amber,scored,1.000,322835731239,USD_2022-09-10_ACC#00001_66912     0256602566 SMILAX   FGGKR,"best global assignment on amount, date and reference agreement"
65459733878,amber,scored,1.000,838687389689,USD_2022-09-10_ACC#00001_66912     0147701477189961041477DOYST30         IF TMH SEE FAMES SMILAX   BOLL      00189961041477DOYST30         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
843462535001,amber,scored,1.000,84139820792,USD_2022-09-10_ACC#00001_66912     0147701477185980141477DOYST31         OFF TMH TIRO FAMES SMILAX   BOLL      00185980141477DOYST31         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
235268081682,amber,scored,1.000,692660938797,USD_2022-09-10_ACC#00001_66912     0670806708184540014476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184540014476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
3324037901,amber,scored,1.000,439798382747,USD_2022-09-10_ACC#00001_66912     0147701477185919341477EPEE553         OFF TMH TIRO FAMES SMILAX   BOLL      00185919341477EPEE553         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
388101122141,amber,scored,1.000,326575024343,USD_2022-09-10_ACC#00001_66912     0638106381185900088856UNDOG35         MORIBUND ROTENONES S SMILAX   BOLL      00185900088856UNDOG35         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
41973518319,amber,scored,1.000,64573795148,USD_2022-09-10_ACC#00001_66912     0147701477189961341477DOYST55         IF TMH SEE FAMES SMILAX   BOLL      00189961341477DOYST55         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
891773916685,amber,scored,1.000,693698993795,USD_2022-09-10_ACC#00001_66912     0147701477189967141477BRAVI49         IF TMH SEE FAMES SMILAX   BOLL      00189967141477BRAVI49         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
607058138332,amber,scored,1.000,5245485918,USD_2022-09-10_ACC#00001_66912     0147701477189929641477HUBBA50         IF TMH SEE FAMES SMILAX   BOLL      00189929641477HUBBA50         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
106776237741,amber,scored,1.000,297114327922,USD_2022-09-10_ACC#00001_66912     0670806708184538814476CHARE58         MORIBUND ROTENONES S SMILAX   BOLL      00184538814476CHARE58         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
258586468001,amber,scored,1.000,502897653063,USD_2022-09-10_ACC#00001_66912     0638106381185900088856UNDOG35         MORIBUND ROTENONES S SMILAX   BOLL      00185900088856UNDOG35         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
591867838523,amber,scored,0.950,921758530902,USD_2022-09-08_ACC#00001_66912     0694306943136606988604EPEE823         MORIBUND ROTENONES S SMILAX   BOLL      00136606988604EPEE823         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
119884087936,amber,scored,1.000,829684459710,USD_2022-09-10_ACC#00001_66912     0676506765185821015574DOYST31         MORIBUND VEXES WHUFF SMILAX   BOLL      00185821015574DOYST31         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
632438117267,amber,scored,1.000,366401628146,USD_2022-09-10_ACC#00001_66912     0670806708184596714407FALX977         MORIBUND ROTENONES S SMILAX   BOLL      00184596714407FALX977         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
381138043002,amber,scored,1.000,86320318555,USD_2022-09-10_ACC#00001_66912     02787027870666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
643998442717,amber,scored,1.000,25843544695,USD_2022-09-10_ACC#00001_66912     0617806178182138067387VINYL50         MORIBUND ROTENONES S SMILAX   BOLL      00182138067387VINYL50         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
216234638064,amber,scored,1.000,592859779297,USD_2022-09-10_ACC#00001_66912     66325663250 32566D5RE9 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566D5RE9 088            JOQVY - ELUVIA -,"best global assignment on amount, date and reference agreement"
275719807365,amber,scored,1.000,377144628225,USD_2022-09-10_ACC#00001_66912     0670806708184553314407NAUT853         MORIBUND ROTENONES S SMILAX   BOLL      00184553314407NAUT853         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
868849173171,amber,scored,1.000,868658832635,USD_2022-09-10_ACC#00001_66912     0976909769185776419262DOYST55         MORIBUND ROTENONES S SMILAX   BOLL      00185776419262DOYST55         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
457304963832,amber,scored,1.000,819628478610,USD_2022-09-10_ACC#00001_66912     0670806708184523014407CHARE55         MORIBUND ROTENONES S SMILAX   BOLL      00184523014407CHARE55         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
142265757075,amber,scored,1.000,459950893187,USD_2022-09-10_ACC#00001_66912     0141601416136054741416DOYST31         OFF TMH TIRO FAMES SMILAX   BOLL      00136054741416DOYST31         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
659630671587,amber,scored,1.000,794396471665,USD_2022-09-10_ACC#00001_66912     0147701477185914841477DOYST30         OFF TMH TIRO FAMES SMILAX   BOLL      00185914841477DOYST30         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
392119725822,amber,scored,1.000,329111365431,USD_2022-09-10_ACC#00001_66912     0147601476189553141476                IF TMH ENQUIRE WOLD SMILAX   BOLL      00189553141476                IF TMH ENQUIRE C TCK,"best global assignment on amount, date and reference agreement"
582993382239,amber,scored,1.000,397111094227,USD_2022-09-10_ACC#00001_66912     0122001220182180312660SYNE743         MORIBUND VEXES WHUFF SMILAX   BOLL      00182180312660SYNE743         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
59022086974,amber,scored,1.000,524125974243,USD_2022-09-10_ACC#00001_66912     0147701477185915841477BRAVI49         OFF TMH TIRO FAMES SMILAX   BOLL      00185915841477BRAVI49         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
23721523704,amber,scored,1.000,6061105899,USD_2022-09-10_ACC#00001_66912     0175001750185653615918MESEM39         MORIBUND VEXES WHUFF SMILAX   BOLL      00185653615918MESEM39         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
600909957998,amber,scored,1.000,760431724423,USD_2022-09-10_ACC#00001_66912     0147701477189967241477ELEGY48         IF TMH SEE FAMES SMILAX   BOLL      00189967241477ELEGY48         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
554264232210,amber,scored,1.000,599300124704,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
257501047839,amber,scored,1.000,838418310358,USD_2022-09-10_ACC#00001_66912     0122701227185619812607SKITE64         MORIBUND VEXES WHUFF SMILAX   BOLL      00185619812607SKITE64         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
564912093623,amber,scored,1.000,208695297644,USD_2022-09-10_ACC#00001_66912     0141601416189532141416MOZO637         IF TMH TIRO FAMES SMILAX   BOLL      00189532141416MOZO637         IF TMH TIRO EMEU S,"best global assignment on amount, date and reference agreement"
947437627085,amber,scored,1.000,171612397063,USD_2022-09-10_ACC#00001_66912     0122001220180553212660DOYST14         MORIBUND ROTENONES S SMILAX   BOLL      00180553212660DOYST14         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
645076661502,amber,scored,1.000,362860714310,USD_2022-09-10_ACC#00001_66912     6682866828SHAMESICK FROM JAUN UNFED   BHOOSA- DESINENT SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   BHOOSA- DESINENT               029666666466666666,"best global assignment on amount, date and reference agreement"
265224080136,amber,scored,1.000,64625310340,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
36810303676,amber,scored,1.000,795836778249,USD_2022-09-10_ACC#00001_66912     0670806708184533514476EPEE902         MORIBUND ROTENONES S SMILAX   BOLL      00184533514476EPEE902         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
350029847031,amber,scored,1.000,934627936133,USD_2022-09-10_ACC#00001_66912     0147701477185980141477DOYST31         OFF TMH TIRO FAMES SMILAX   BOLL      00185980141477DOYST31         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
398800168657,amber,scored,1.000,580020299332,USD_2022-09-10_ACC#00001_VOYAGE 66912     0670806708184546214476BRIST79         MORIBUND VEXES WHUFF,"best global assignment on amount, date and reference agreement"
54835619145,amber,scored,1.000,635456472180,USD_2022-09-10_ACC#00001_66912     0694306943189043088604EPEE813         MORIBUND ROTENONES S SMILAX   BOLL      00189043088604EPEE813         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
999725496229,amber,scored,1.000,706330975719,USD_2022-09-10_ACC#00001_66912     0603606036185930567888HUBBA50         OFF TMH TIRO FAMES SMILAX   BOLL      00185930567888HUBBA50         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
186551056483,amber,scored,1.000,837141779404,USD_2022-09-10_ACC#00001_66912     0147701477185918941477DOYST55         OFF TMH TIRO FAMES SMILAX   BOLL      00185918941477DOYST55         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
514823260338,amber,scored,1.000,769305398656,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
48570107186,amber,scored,1.000,980414940942,USD_2022-09-10_ACC#00001_66912     0670806708182581614476DODOS98         MORIBUND ROTENONES S SMILAX   BOLL      00182581614476DODOS98         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
182138508618,amber,scored,1.000,857968494050,USD_2022-09-10_ACC#00001_66912     0147701477185918941477DOYST55         OFF TMH TIRO FAMES SMILAX   BOLL      00185918941477DOYST55         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
228525757081,amber,scored,1.000,23077063364,USD_2022-09-10_ACC#00001_66912     0156801568185398717661DOYST31         MORIBUND VEXES WHUFF SMILAX   BOLL      00185398717661DOYST31         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
220789542334,amber,scored,1.000,631180513905,USD_2022-09-10_ACC#00001_66912     0702807028189061867463COCT061         MORIBUND ROTENONES S SMILAX   BOLL      00189061867463COCT061         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
780960870172,amber,scored,1.000,934093727012,USD_2022-09-10_ACC#00001_66912     0147701477185918941477DOYST55         OFF TMH TIRO FAMES SMILAX   BOLL      00185918941477DOYST55         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
750276620997,amber,scored,1.000,6365780493,USD_2022-09-10_ACC#00001_66912     00735007350666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,"best global assignment on amount, date and reference agreement"
494471295906,amber,scored,1.000,803663928812,USD_2022-09-10_ACC#00001_66912     0614606146189647110007CHARE90         MORIBUND VEXES WHUFF SMILAX   BOLL      00189647110007CHARE90         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
567396176264,amber,scored,1.000,839323459190,USD_2022-09-10_ACC#00001_66912     0147701477189961041477DOYST30         IF TMH SEE FAMES SMILAX   BOLL      00189961041477DOYST30         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
527900592143,amber,scored,1.000,718409621923,USD_2022-09-10_ACC#00001_66912     0147701477189961141477DOYST31         IF TMH SEE FAMES SMILAX   BOLL      00189961141477DOYST31         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
512670364851,amber,scored,1.000,420570288835,USD_2022-09-10_ACC#00001_66912     0670806708184525214407JAUP582         MORIBUND VEXES WHUFF SMILAX   BOLL      00184525214407JAUP582         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
818421928816,amber,scored,1.000,969659836755,USD_2022-09-10_ACC#00001_66912     0147701477189967241477ELEGY48         IF TMH SEE FAMES SMILAX   BOLL      00189967241477ELEGY48         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
835936873410,amber,scored,1.000,759171214405,USD_2022-09-10_ACC#00001_66912     0147701477189961341477DOYST55         IF TMH SEE FAMES SMILAX   BOLL      00189961341477DOYST55         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
792329703811,amber,scored,1.000,49431821415,USD_2022-09-10_ACC#00001_66912     0179001790185414714282TRASH46         MORIBUND VEXES WHUFF SMILAX   BOLL      00185414714282TRASH46         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
504134197287,amber,scored,1.000,762914751558,USD_2022-09-10_ACC#00001_66912     0607406074189287514726EPEE553         MORIBUND ROTENONES S SMILAX   BOLL      00189287514726EPEE553         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
692538086235,amber,scored,1.000,31137534456,USD_2022-09-10_ACC#00001_66912     0122001220189839312660KY66668         MORIBUND ROTENONES S SMILAX   BOLL      00189839312660KY66668         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
575096670419,amber,scored,1.000,845970193364,USD_2022-09-10_ACC#00001_66912     0670806708184522714407COCT669         MORIBUND ROTENONES S SMILAX   BOLL      00184522714407COCT669         MORIBUND ZYGNEMA SK HYRACIFORM,"best global assignment on amount, date and reference agreement"
133464453981,amber,scored,1.000,179190733318,USD_2022-09-10_ACC#00001_66912     0670806708184633514476CHARE91         MORIBUND VEXES WHUFF SMILAX   BOLL      00184633514476CHARE91         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
209248986665,amber,scored,1.000,785874093199,USD_2022-09-10_ACC#00001_66912     0147701477189961341477DOYST55         IF TMH SEE FAMES SMILAX   BOLL      00189961341477DOYST55         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
439124393864,amber,scored,1.000,742515581127,USD_2022-09-10_ACC#00001_66912     0147701477189961141477DOYST31         IF TMH SEE FAMES SMILAX   BOLL      00189961141477DOYST31         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
237809620098,amber,scored,1.000,495567683317,USD_2022-09-10_ACC#00001_66912     66325663250 32566D9742 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566D9742 088            JOQVY - BAS - DG,"best global assignment on amount, date and reference agreement"
289995746808,amber,scored,1.000,353611476716,USD_2022-09-10_ACC#00001_66912     0141601416175022541416MOZO637         OFF TMH SEE FAMES SMILAX   BOLL      00175022541416MOZO637         OFF TMH SEE EMEU S,"best global assignment on amount, date and reference agreement"
812057941527,amber,scored,1.000,229943581384,USD_2022-09-10_ACC#00001_66912     0147701477187493341477DODOS59         OFF TMH TIRO FAMES SMILAX   BOLL      00187493341477DODOS59         OFF TMH TIRO HAU BT,"best global assignment on amount, date and reference agreement"
394115921304,amber,scored,1.000,276049716901,USD_2022-09-10_ACC#00001_66912     0122701227185917312667DOYST31         MORIBUND VEXES WHUFF SMILAX   BOLL      00185917312667DOYST31         MORIBUND VEXES S FOMALHAUT,"best global assignment on amount, date and reference agreement"
956166204987,amber,scored,1.000,854634382371,USD_2022-09-10_ACC#00001_66912     0147701477189961341477DOYST55         IF TMH SEE FAMES SMILAX   BOLL      00189961341477DOYST55         IF TMH SEE FAMES,"best global assignment on amount, date and reference agreement"
